University ,Faculty,Department,"Title, Name and Surname"
Erciyes Universitesi,Muhendislik Fakultesi,Biyomedikal Muhendisligi Bolumu,Doktor Ogretim Uyesi Gulsen Akdogan
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Gulten Can Sezgin
Erciyes Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Gursel Cinar
Erciyes Universitesi,Eczacilik Fakultesi,Temel Eczacilik Bilimleri Bolumu,Doktor Ogretim Uyesi Guzide Satir Basaran
Erciyes Universitesi,Mimarlik Fakultesi,Sehir Ve Bolge Planlama Bolumu,Doktor Ogretim Uyesi Guzin Yeliz Kahya
Erciyes Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi Habib Hamurcu
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Halil Tosun
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Halil Ulutabanca
Erciyes Universitesi,Muhendislik Fakultesi,Enerji Sistemleri Muhendisligi Bolumu,Doktor Ogretim Uyesi Halil Hakan Acikel
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Halil Sencer Erkman
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Halis Yilmaz
Erciyes Universitesi,Edebiyat Fakultesi,Felsefe Bolumu,Doktor Ogretim Uyesi (unvan:docent) Haluk Asar
Erciyes Universitesi,Ziraat Fakultesi,Tarla Bitkileri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Hamdi Ozaktan
Erciyes Universitesi,Eczacilik Fakultesi,Eczacilik Meslek Bilimleri Bolumu,Doktor Ogretim Uyesi Hanifa Fatullayev
Erciyes Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Harun Bodur
Erciyes Universitesi,Turizm Fakultesi,Turizm Rehberligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Harun Calhan
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Uzay Muhendisligi Bolumu,Doktor Ogretim Uyesi Harun Celik
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Harun Kinaci
Erciyes Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Harun Mirsad Gunday
Erciyes Universitesi,Fen Fakultesi,Matematik Bolumu,Doktor Ogretim Uyesi Hasan Arslan
Erciyes Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Hasan Zorlu
Erciyes Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Doktor Ogretim Uyesi Hasan Ali Irik
Erciyes Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Doktor Ogretim Uyesi Hasan Islam Sak
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Hasim Asil
Erciyes Universitesi,Edebiyat Fakultesi,Ingiliz Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Hatice Esberk
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Hatice Guler
Erciyes Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Doktor Ogretim Uyesi Hatice Ozcaliskan Ilkay
Erciyes Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Hatice Yuceler Kacmaz
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Hatice Kubra Sonmez
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Hatun Korkmaz
Erciyes Universitesi,Spor Bilimleri Fakultesi,Spor Yoneticiligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Hayati Arslan
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Doktor Ogretim Uyesi (unvan:docent) Hayriye Hilal Baglitas
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Hayriye Nur Basyazicioglu
Erciyes Universitesi,Muhendislik Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Hidayet Ozdemir
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Hidayet Sener
Erciyes Universitesi,Egitim Fakultesi,Temel Egitim Bolumu,Doktor Ogretim Uyesi Hilal Genc Copur
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Huseyin Avcilar
Erciyes Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Huseyin Ertugrul
Erciyes Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Doktor Ogretim Uyesi Huseyin Oral
Erciyes Universitesi,Edebiyat Fakultesi,Rus Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Huseyin Parlak
Erciyes Universitesi,Edebiyat Fakultesi,Turk Halk Bilimi Bolumu,Doktor Ogretim Uyesi Ibrahim Karaca
Erciyes Universitesi,Veteriner Fakultesi,Klinik Oncesi Bilimleri Bolumu,Doktor Ogretim Uyesi Ibrahim Sozdutmaz
Erciyes Universitesi,Muhendislik Fakultesi,Cevre Muhendisligi Bolumu,Doktor Ogretim Uyesi Ibrahim Uyanik
Erciyes Universitesi,Eczacilik Fakultesi,Eczacilik Meslek Bilimleri Bolumu,Doktor Ogretim Uyesi Iffet Ipek Bosgelmez
Erciyes Universitesi,Ziraat Fakultesi,Biyosistem Muhendisligi Bolumu,Doktor Ogretim Uyesi Ihsan Serkan Varol
Erciyes Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Ilker Dalkiran
Erciyes Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Ilknur Karaca Bekdik
Erciyes Universitesi,Veteriner Fakultesi,Temel Bilimler Bolumu,Doktor Ogretim Uyesi Imdat Orhan
Erciyes Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Inci Devrim
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Irfan Kara
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Isa Cuce
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Uzay Muhendisligi Bolumu,Doktor Ogretim Uyesi Ismail Ata
Erciyes Universitesi,Edebiyat Fakultesi,Dogu Dilleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Junghye Lee
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Maliye Bolumu,Doktor Ogretim Uyesi (unvan:docent) Kadir Ayyildirim
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Kemal Erdem Basaran
Erciyes Universitesi,Edebiyat Fakultesi,Ingiliz Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi (unvan:docent) Kenan Kocak
Erciyes Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Kevser Solak Kolcakoglu
Erciyes Universitesi,Fen Fakultesi,Fizik Bolumu,Doktor Ogretim Uyesi Kevser Sahin Tiras
Erciyes Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Doktor Ogretim Uyesi Kubra Zumrut Orhan
Erciyes Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Tanitim Bolumu,Doktor Ogretim Uyesi Kursad Golgeli
Erciyes Universitesi,Muhendislik Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Latife Gorkemli Aykut
Erciyes Universitesi,Guzel Sanatlar Fakultesi,Gorsel Iletisim Tasarimi Bolumu,Doktor Ogretim Uyesi Levent Coruh
Erciyes Universitesi,Guzel Sanatlar Fakultesi,Muzik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Levent Degirmencioglu
Erciyes Universitesi,Muhendislik Fakultesi,Metalurji Ve Malzeme Muhendisligi Bolumu,Doktor Ogretim Uyesi Levent Sendogdular
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Leyla Kaderli
Erciyes Universitesi,Eczacilik Fakultesi,Eczacilik Meslek Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Leyla Pashayeva
Erciyes Universitesi,Edebiyat Fakultesi,Kafkas Dilleri Ve Kulturleri Bolumu,Doktor Ogretim Uyesi Madina Pashtova
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Ucak Govde Ve Motor Bakimi Bolumu,Doktor Ogretim Uyesi Mahmut Celik
Erciyes Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Mahmut Evli
Erciyes Universitesi,Ziraat Fakultesi,Zootekni Bolumu,Doktor Ogretim Uyesi Mahmut Kaliber
Erciyes Universitesi,Ziraat Fakultesi,Bitki Koruma Bolumu,Doktor Ogretim Uyesi Mahmut Alper Altinok
Erciyes Universitesi,Halil Bayraktar Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Mehmet Dogan
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Havacilik Elektrik Ve Elektronigi Bolumu,Doktor Ogretim Uyesi Mehmet Erler
Erciyes Universitesi,Iletisim Fakultesi,"Radyo, Televizyon Ve Sinema Bolumu",Doktor Ogretim Uyesi (unvan:docent) Mehmet Kopru
Erciyes Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Mehmet Parlak
Erciyes Universitesi,Turizm Fakultesi,Turizm Rehberligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Mehmet Umur
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Mehmet Akif Baktir
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Havacilik Elektrik Ve Elektronigi Bolumu,Doktor Ogretim Uyesi Mehmet Ali Soyturk
Erciyes Universitesi,Egitim Fakultesi,Ozel Egitim Bolumu,Doktor Ogretim Uyesi Mehmet Emin Ozturk
Erciyes Universitesi,Turizm Fakultesi,Turizm Isletmeciligi Bolumu,Doktor Ogretim Uyesi Mehmet Halit Akin
Erciyes Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi Mehmet Izzettin Yilmazer
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Kamu Yonetimi Bolumu,Doktor Ogretim Uyesi Mehmet Seyda Ozan
Erciyes Universitesi,Guzel Sanatlar Fakultesi,Seramik Ve Cam Bolumu,Doktor Ogretim Uyesi Mehtap Morkoc
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Ucak Muhendisligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Melih Yildiz
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Melike Kevser Gul
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Menekse Ulger
Erciyes Universitesi,Eczacilik Fakultesi,Eczacilik Teknolojisi Bolumu,Doktor Ogretim Uyesi Merve Celik Tekeli
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Merve Ozel Yetkin
Erciyes Universitesi,Muhendislik Fakultesi,Cevre Muhendisligi Bolumu,Doktor Ogretim Uyesi Merve Temizyurek Arslan
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Merve Yuruk
Erciyes Universitesi,Eczacilik Fakultesi,Temel Eczacilik Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Meryem Erol
Erciyes Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi (unvan:docent) Meryem Etoz
Erciyes Universitesi,Veteriner Fakultesi,Temel Bilimler Bolumu,Doktor Ogretim Uyesi Meryem Senturk
Erciyes Universitesi,Muhendislik Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Mihrimah Ozmen
Erciyes Universitesi,Edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi (unvan:docent) Muhammed Ibrahim Yildirim
Erciyes Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Muhammed Kaan Yonez
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Muhibbi Suat Aksoy
Erciyes Universitesi,Veteriner Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi (unvan:docent) Murat Abay
Erciyes Universitesi,Muhendislik Fakultesi,Yazilim Muhendisligi Bolumu,Doktor Ogretim Uyesi Murat Akpulat
Erciyes Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Murat Celik
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi (unvan:docent) Murat Esmeray
Erciyes Universitesi,Spor Bilimleri Fakultesi,Antrenorluk Egitimi Bolumu,Doktor Ogretim Uyesi Murat Koc
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Havacilik Elektrik Ve Elektronigi Bolumu,Doktor Ogretim Uyesi Murat Onay
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Ucak Govde Ve Motor Bakimi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Murat Tastan
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Murat Caglar Baydogan
Erciyes Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Mustafa Aydinbelge
Erciyes Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Tanitim Bolumu,Doktor Ogretim Uyesi (unvan:docent) Mustafa Cingi
Erciyes Universitesi,Muhendislik Fakultesi,Gida Muhendisligi Bolumu,Doktor Ogretim Uyesi Mustafa Fincan
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Mustafa Gok
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Mustafa Karaagac
Erciyes Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Tanitim Bolumu,Doktor Ogretim Uyesi Mustafa Kocoglu
Erciyes Universitesi,Edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Mustafa Oguz
Erciyes Universitesi,Guzel Sanatlar Fakultesi,Heykel Bolumu,Doktor Ogretim Uyesi Mustafa Sevinc
Erciyes Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Mustafa Uyanik
Erciyes Universitesi,Turizm Fakultesi,Gastronomi Ve Mutfak Sanatlari Bolumu,Doktor Ogretim Uyesi Mustafa Ulker
Erciyes Universitesi,Fen Fakultesi,Astronomi Ve Uzay Bilimleri Bolumu,Doktor Ogretim Uyesi Mustafa Kursad Yildiz
Erciyes Universitesi,Edebiyat Fakultesi,Ingiliz Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Muge Kalipci
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Muge Gulcihan Onal
Erciyes Universitesi,Muhendislik Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Muslum Kilinc
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Uluslararasi Iliskiler Bolumu,Doktor Ogretim Uyesi Nail Tanrioven
Erciyes Universitesi,Muhendislik Fakultesi,Yazilim Muhendisligi Bolumu,Doktor Ogretim Uyesi Nazli Tekin
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Nazmiye Bitgen
Erciyes Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Nesibe Yalcin
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Neslihan Mandaci Sanli
Erciyes Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Doktor Ogretim Uyesi Neslihan Oner
Erciyes Universitesi,Egitim Fakultesi,Temel Egitim Bolumu,Doktor Ogretim Uyesi Neset Mutlu
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Nevzat Herdem
Erciyes Universitesi,Turizm Fakultesi,Turizm Rehberligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Nihat Cesmeci
Erciyes Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Tanitim Bolumu,Doktor Ogretim Uyesi Nilay Akgun Akan
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Nimetullah Alper Durmus
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Nur Aleyna Yetkin
Erciyes Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Nuray Caner
Erciyes Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Nurcan Uzdil
Erciyes Universitesi,Muhendislik Fakultesi,Metalurji Ve Malzeme Muhendisligi Bolumu,Doktor Ogretim Uyesi Nuri Burak Kiremitler
Erciyes Universitesi,Fen Fakultesi,Astronomi Ve Uzay Bilimleri Bolumu,Doktor Ogretim Uyesi Nurten Filiz Ak
Erciyes Universitesi,Ziraat Fakultesi,Toprak Bilimi Ve Bitki Besleme Bolumu,Doktor Ogretim Uyesi Oguzhan Uzun
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Okan Orhan
Erciyes Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi Oksana Manolova Yalcin
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Oktay Turan
Erciyes Universitesi,Edebiyat Fakultesi,Sosyoloji Bolumu,Doktor Ogretim Uyesi Oltan Evcimen
Erciyes Universitesi,Fen Fakultesi,Fizik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Osman Kahveci
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Osman Okan Ozocak
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Omer Faruk Bayram
Erciyes Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Omer Faruk Ergin
Erciyes Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Omur Sahin
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Omur Mustafa Parkan
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Ozge Al
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Ozgur Karabiyik
Erciyes Universitesi,Muhendislik Fakultesi,Endustriyel Tasarim Muhendisligi Bolumu,Doktor Ogretim Uyesi Ozkan Ozmen
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Ozlem Atak Dogan
Erciyes Universitesi,Guzel Sanatlar Fakultesi,Muzik Bolumu,Doktor Ogretim Uyesi Ozlem Dogan
Erciyes Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Tanitim Bolumu,Doktor Ogretim Uyesi Ozlem Isik
Erciyes Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi (unvan:docent) Ozlem Ilbasmis Hizlisoy
Erciyes Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Doktor Ogretim Uyesi Ozlem Kaplan
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Ozlem Olguner Eker
Erciyes Universitesi,Guzel Sanatlar Fakultesi,Geleneksel Turk Sanatlari Bolumu,Doktor Ogretim Uyesi Parisa Sahafiasl
Erciyes Universitesi,Edebiyat Fakultesi,Tarih Bolumu,Doktor Ogretim Uyesi Rahman Sahin
Erciyes Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Ramazan Aydin
Erciyes Universitesi,Ilahiyat Fakultesi,Islam Tarihi Ve Sanatlari Bolumu,Doktor Ogretim Uyesi Ramazan Celik
Erciyes Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Ravza Eraslan
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Recep Civan Yuksel
Erciyes Universitesi,Muhendislik Fakultesi,Yazilim Muhendisligi Bolumu,Doktor Ogretim Uyesi Rukiye Nur Kacmaz
Erciyes Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Iktisat Bolumu,Doktor Ogretim Uyesi Salih Cagri Ilkay
Erciyes Universitesi,Muhendislik Fakultesi,Enerji Sistemleri Muhendisligi Bolumu,Doktor Ogretim Uyesi Saltuk Bugra Selcuklu
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Ucak Muhendisligi Bolumu,Doktor Ogretim Uyesi Sami Pekdemir
Erciyes Universitesi,Halil Bayraktar Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Secil Yilmaz
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Havacilik Elektrik Ve Elektronigi Bolumu,Doktor Ogretim Uyesi Seda Arik Hatipoglu
Erciyes Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi (unvan:docent) Seher Orbay Yasli
Erciyes Universitesi,Muhendislik Fakultesi,Metalurji Ve Malzeme Muhendisligi Bolumu,Doktor Ogretim Uyesi Selda Topcu Sendogdular
Erciyes Universitesi,Eczacilik Fakultesi,Eczacilik Meslek Bilimleri Bolumu,Doktor Ogretim Uyesi Selen Ilgun
Erciyes Universitesi,Havacilik Ve Uzay Bilimleri Fakultesi,Ucak Govde Ve Motor Bakimi Bolumu,Doktor Ogretim Uyesi Selim Tangoz
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Selman Sevindik
Erciyes Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Doktor Ogretim Uyesi Sema Calapkorur
Erciyes Universitesi,Ziraat Fakultesi,Toprak Bilimi Ve Bitki Besleme Bolumu,Doktor Ogretim Uyesi Sema Kaplan
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Sema Serim
Erciyes Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Semra Ucar
Erciyes Universitesi,Edebiyat Fakultesi,Ingiliz Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Seniye Vural
Erciyes Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Serkan Bahceci
Erciyes Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Serpil Ozkilic
Erciyes Universitesi,Muhendislik Fakultesi,Mekatronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Sertac Savas
Erciyes Universitesi,Egitim Fakultesi,Matematik Ve Fen Bilimleri Egitimi Bolumu,Doktor Ogretim Uyesi Servet Merve Kirnap Donmez
Erciyes Universitesi,Rektorluk,,Doktor Ogretim Uyesi (unvan:docent) Sevda Kuskaya
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Seven Gozubuyuk
Erciyes Universitesi,Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Sevim Seyhan Ayten
Erciyes Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Sevim Ecmel Mehmetbeyoglu Duman
Erciyes Universitesi,Ilahiyat Fakultesi,Temel Islam Bilimleri Bolumu,Doktor Ogretim Uyesi Sibel Kaya
Erciyes Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Sibel Seckin Pehlivan
Erciyes Universitesi,Ziraat Fakultesi,Toprak Bilimi Ve Bitki Besleme Bolumu,Doktor Ogretim Uyesi Somayyeh Razzaghi
Erciyes Universitesi,Halil Bayraktar Saglik Hizmetleri Meslek Yuksekokulu,Discilik Hizmetleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Suheyb Bilge
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Sumeyra Ozdemir Cicek
Erciyes Universitesi,Muhendislik Fakultesi,Tekstil Muhendisligi Bolumu,Doktor Ogretim Uyesi Sumeyye Ustuntag
Erciyes Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Saban Murat Unlu
Erciyes Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Sahin Temel
Erciyes Universitesi,Muhendislik Fakultesi,Biyomedikal Muhendisligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Serife Gengec Benli
Erciyes Universitesi,Muhendislik Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Sevket Aslan
Erciyes Universitesi,Edebiyat Fakultesi,Rus Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Sule Yilmaz
Erciyes Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Sukru Su
Erciyes Universitesi,Muhendislik Fakultesi,Harita Muhendisligi Bolumu,Doktor Ogretim Uyesi Talha Taskanat
Erciyes Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi (unvan:docent) Taner Ozturk
Erciyes Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Tayyip Ozcan
